"Index Name","Date","Open","High","Low","Close"
"NIFTY 50","31 Oct 2023","19232.95","19233.70","19056.45","19079.60"
"NIFTY 50","30 Oct 2023","19053.40","19158.50","18940.00","19140.90"
"NIFTY 50","27 Oct 2023","18928.75","19076.15","18926.65","19047.25"
"NIFTY 50","26 Oct 2023","19027.25","19041.70","18837.85","18857.25"
"NIFTY 50","25 Oct 2023","19286.45","19347.30","19074.15","19122.15"
"NIFTY 50","23 Oct 2023","19521.60","19556.85","19257.85","19281.75"
"NIFTY 50","20 Oct 2023","19542.15","19593.80","19518.70","19542.65"
"NIFTY 50","19 Oct 2023","19545.20","19681.80","19512.35","19624.70"
"NIFTY 50","18 Oct 2023","19820.45","19840.95","19659.95","19671.10"
"NIFTY 50","17 Oct 2023","19843.20","19849.75","19775.65","19811.50"
"NIFTY 50","16 Oct 2023","19737.25","19781.30","19691.85","19731.75"
"NIFTY 50","13 Oct 2023","19654.55","19805.40","19635.30","19751.05"
"NIFTY 50","12 Oct 2023","19822.70","19843.30","19772.65","19794.00"
"NIFTY 50","11 Oct 2023","19767.00","19839.20","19756.95","19811.35"
"NIFTY 50","10 Oct 2023","19565.60","19717.80","19565.45","19689.85"
"NIFTY 50","09 Oct 2023","19539.45","19588.95","19480.50","19512.35"
"NIFTY 50","06 Oct 2023","19621.20","19675.75","19589.40","19653.50"
"NIFTY 50","05 Oct 2023","19521.85","19576.95","19487.30","19545.75"
"NIFTY 50","04 Oct 2023","19446.30","19457.80","19333.60","19436.10"
"NIFTY 50","03 Oct 2023","19622.40","19623.20","19479.65","19528.75"
"NIFTY 50","29 Sep 2023","19581.20","19726.25","19551.05","19638.30"
"NIFTY 50","28 Sep 2023","19761.80","19766.65","19492.10","19523.55"
"NIFTY 50","27 Sep 2023","19637.05","19730.70","19554.00","19716.45"
"NIFTY 50","26 Sep 2023","19682.80","19699.35","19637.45","19664.70"
"NIFTY 50","25 Sep 2023","19678.20","19734.15","19601.55","19674.55"
"NIFTY 50","22 Sep 2023","19744.85","19798.65","19657.50","19674.25"
"NIFTY 50","21 Sep 2023","19840.55","19848.75","19709.95","19742.35"
"NIFTY 50","19 Sep 2025","25410.2","25431.4","25286.3","25327.05"
"NIFTY 50","18 Sep 2025","25441.05","25448.95","25329.75","25423.60"
"NIFTY 50","17 Sep 2025","25276.6","25346.5","25275.35","25330.25"
"NIFTY 50","16 Sep 2025","25073.6","25261.4","25070.45","25239.10"
"NIFTY 50","15 Sep 2025","25118.9","25138.45","25048.75","25069.20"
"NIFTY 50","12 Sep 2025","25074.45","25139.45","25038.05","25114.00"
"NIFTY 50","11 Sep 2025","24945.5","25037.3","24940.15","25005.50"
"NIFTY 50","10 Sep 2025","24991","25035.7","24915.05","24973.10"
"NIFTY 50","09 Sep 2025","24864.1","24891.8","24814","24868.60"
"NIFTY 50","08 Sep 2025","24802.6","24885.5","24751.55","24773.15"
"NIFTY 50","05 Sep 2025","24818.85","24832.35","24621.6","24741.00"
"NIFTY 50","04 Sep 2025","24980.75","24980.75","24708.2","24734.30"
"NIFTY 50","03 Sep 2025","24616.5","24737.05","24533.2","24715.05"
"NIFTY 50","02 Sep 2025","24653","24756.1","24522.35","24579.60"
"NIFTY 50","01 Sep 2025","24432.7","24635.6","24432.7","24625.05"
"NIFTY 50","29 Aug 2025","24466.7","24572.45","24404.7","24426.85"
"NIFTY 50","28 Aug 2025","24695.8","24702.65","24481.6","24500.90"
"NIFTY 50","26 Aug 2025","24899.5","24919.65","24689.6","24712.05"
"NIFTY 50","25 Aug 2025","24949.15","25021.55","24894.35","24967.75"
"NIFTY 50","22 Aug 2025","25064.15","25084.85","24859.15","24870.10"
"NIFTY 50","21 Aug 2025","25142","25153.65","25054.9","25083.75"
"NIFTY 50","20 Aug 2025","24965.8","25088.7","24929.7","25050.55"
"NIFTY 50","19 Aug 2025","24891.35","25012.65","24873.95","24980.65"
"NIFTY 50","18 Aug 2025","24938.2","25022","24852.85","24876.95"
"NIFTY 50","14 Aug 2025","24607.25","24673.65","24596.9","24631.30"
"NIFTY 50","13 Aug 2025","24586.2","24664.55","24535.25","24619.35"
"NIFTY 50","12 Aug 2025","24563.35","24702.6","24465.65","24487.40"
"NIFTY 50","11 Aug 2025","24371.5","24600.85","24347.45","24585.05"
"NIFTY 50","08 Aug 2025","24544.25","24585.5","24337.5","24363.30"
"NIFTY 50","07 Aug 2025","24464.2","24634.2","24344.15","24596.15"
"NIFTY 50","06 Aug 2025","24641.35","24671.4","24539.2","24574.20"
"NIFTY 50","05 Aug 2025","24720.25","24733.1","24590.3","24649.55"
"NIFTY 50","04 Aug 2025","24596.05","24736.25","24554","24722.75"
"NIFTY 50","01 Aug 2025","24734.9","24784.15","24535.05","24565.35"
"NIFTY 50","31 Jul 2025","24642.25","24956.5","24635","24768.35"
"NIFTY 50","30 Jul 2025","24890.4","24902.3","24771.95","24855.05"
"NIFTY 50","29 Jul 2025","24609.65","24847.15","24598.6","24821.10"
"NIFTY 50","28 Jul 2025","24782.45","24889.2","24646.6","24680.90"
"NIFTY 50","25 Jul 2025","25010.35","25010.35","24806.35","24837.00"
"NIFTY 50","24 Jul 2025","25243.3","25246.25","25018.7","25062.10"
"NIFTY 50","23 Jul 2025","25139.35","25233.5","25085.5","25219.90"
"NIFTY 50","22 Jul 2025","25166.65","25182","25035.55","25060.90"
"NIFTY 50","21 Jul 2025","24999","25111.4","24882.3","25090.70"
"NIFTY 50","18 Jul 2025","25108.55","25144.6","24918.65","24968.40"
"NIFTY 50","17 Jul 2025","25230.75","25238.35","25101","25111.45"
"NIFTY 50","16 Jul 2025","25196.6","25255.3","25121.05","25212.05"
"NIFTY 50","15 Jul 2025","25089.5","25245.2","25088.45","25195.80"
"NIFTY 50","14 Jul 2025","25149.5","25151.1","25001.95","25082.30"
"NIFTY 50","11 Jul 2025","25255.5","25322.45","25129","25149.85"
"NIFTY 50","10 Jul 2025","25511.65","25524.05","25340.45","25355.25"
"NIFTY 50","09 Jul 2025","25514.6","25548.7","25424.35","25476.10"
"NIFTY 50","08 Jul 2025","25427.85","25548.05","25424.15","25522.50"
"NIFTY 50","07 Jul 2025","25450.45","25489.8","25407.25","25461.30"
"NIFTY 50","04 Jul 2025","25428.85","25470.25","25331.65","25461.00"
"NIFTY 50","03 Jul 2025","25505.1","25587.5","25384.35","25405.30"
"NIFTY 50","02 Jul 2025","25588.3","25608.1","25378.75","25453.40"
"NIFTY 50","01 Jul 2025","25551.35","25593.4","25501.8","25541.80"
"NIFTY 50","30 Jun 2025","25661.65","25669.35","25473.3","25517.05"
"NIFTY 50","27 Jun 2025","25576.65","25654.2","25523.55","25637.80"
"NIFTY 50","26 Jun 2025","25268.95","25565.3","25259.9","25549.00"
"NIFTY 50","25 Jun 2025","25150.35","25266.8","25125.05","25244.75"
"NIFTY 50","24 Jun 2025","25179.9","25317.7","24999.7","25044.35"
"NIFTY 50","23 Jun 2025","24939.75","25057","24824.85","24971.90"
"NIFTY 50","20 Jun 2025","24787.65","25136.2","24783.65","25112.40"
"NIFTY 50","19 Jun 2025","24803.25","24863.1","24733.4","24793.25"
"NIFTY 50","18 Jun 2025","24788.35","24947.55","24750.45","24812.05"
"NIFTY 50","17 Jun 2025","24977.85","24982.05","24813.7","24853.40"
"NIFTY 50","16 Jun 2025","24732.35","24967.1","24703.6","24946.50"
"NIFTY 50","13 Jun 2025","24473","24754.35","24473","24718.60"
"NIFTY 50","12 Jun 2025","25164.45","25196.2","24825.9","24888.20"
"NIFTY 50","11 Jun 2025","25134.15","25222.4","25081.3","25141.40"
"NIFTY 50","10 Jun 2025","25196.05","25199.3","25055.45","25104.25"
"NIFTY 50","09 Jun 2025","25160.1","25160.1","25077.15","25103.20"
"NIFTY 50","06 Jun 2025","24748.7","25029.5","24671.45","25003.05"
"NIFTY 50","05 Jun 2025","24691.2","24899.85","24613.1","24750.90"
"NIFTY 50","04 Jun 2025","24560.45","24644.25","24530.45","24620.20"
"NIFTY 50","03 Jun 2025","24786.3","24845.1","24502.15","24542.50"
"NIFTY 50","02 Jun 2025","24669.7","24754.4","24526.15","24716.60"
"NIFTY 50","30 May 2025","24812.6","24863.95","24717.4","24750.70"
"NIFTY 50","29 May 2025","24825.1","24892.6","24677.3","24833.60"
"NIFTY 50","28 May 2025","24832.5","24864.25","24737.05","24752.45"
"NIFTY 50","27 May 2025","24956.65","25062.9","24704.1","24826.20"
"NIFTY 50","26 May 2025","24919.35","25079.2","24900.5","25001.15"
"NIFTY 50","23 May 2025","24639.5","24909.05","24614.05","24853.15"
"NIFTY 50","22 May 2025","24733.95","24737.5","24462.4","24609.70"
"NIFTY 50","21 May 2025","24744.25","24946.2","24685.35","24813.45"
"NIFTY 50","20 May 2025","24996.2","25010.35","24669.7","24683.90"
"NIFTY 50","19 May 2025","25005.35","25062.95","24916.65","24945.45"
"NIFTY 50","16 May 2025","25064.65","25070","24953.05","25019.80"
"NIFTY 50","15 May 2025","24694.45","25116.25","24494.45","25062.10"
"NIFTY 50","14 May 2025","24613.8","24767.55","24535.55","24666.90"
"NIFTY 50","13 May 2025","24864.05","24973.8","24547.5","24578.35"
"NIFTY 50","12 May 2025","24420.1","24944.8","24378.85","24924.70"
"NIFTY 50","09 May 2025","23935.75","24164.25","23935.75","24008.00"
"NIFTY 50","08 May 2025","24431.5","24447.25","24150.2","24273.80"
"NIFTY 50","07 May 2025","24233.3","24449.6","24220","24414.40"
"NIFTY 50","06 May 2025","24500.75","24509.65","24331.8","24379.60"
"NIFTY 50","05 May 2025","24419.5","24526.4","24400.65","24461.15"
"NIFTY 50","02 May 2025","24311.9","24589.15","24238.5","24346.70"
"NIFTY 50","30 Apr 2025","24342.05","24396.15","24198.75","24334.20"
"NIFTY 50","29 Apr 2025","24370.7","24457.65","24290.75","24335.95"
"NIFTY 50","28 Apr 2025","24070.25","24355.1","24054.05","24328.50"
"NIFTY 50","25 Apr 2025","24289","24365.45","23847.85","24039.35"
"NIFTY 50","24 Apr 2025","24277.9","24347.85","24216.15","24246.70"
"NIFTY 50","23 Apr 2025","24357.6","24359.3","24119.95","24328.95"
"NIFTY 50","22 Apr 2025","24185.4","24242.6","24072","24167.25"
"NIFTY 50","21 Apr 2025","23949.15","24189.55","23903.65","24125.55"
"NIFTY 50","17 Apr 2025","23401.85","23872.35","23298.55","23851.65"
"NIFTY 50","16 Apr 2025","23344.1","23452.2","23273.05","23437.20"
"NIFTY 50","15 Apr 2025","23368.35","23368.35","23207","23328.55"
"NIFTY 50","11 Apr 2025","22695.4","22923.9","22695.4","22828.55"
"NIFTY 50","09 Apr 2025","22460.3","22468.7","22353.25","22399.15"
"NIFTY 50","08 Apr 2025","22446.75","22697.2","22270.85","22535.85"
"NIFTY 50","07 Apr 2025","21758.4","22254","21743.65","22161.60"
"NIFTY 50","04 Apr 2025","23190.4","23214.7","22857.45","22904.45"
"NIFTY 50","03 Apr 2025","23150.3","23306.5","23145.8","23250.10"
"NIFTY 50","02 Apr 2025","23192.6","23350","23158.45","23332.35"
"NIFTY 50","01 Apr 2025","23341.1","23565.15","23136.4","23165.70"
"NIFTY 50","28 Mar 2025","23600.4","23649.2","23450.2","23519.35"
"NIFTY 50","27 Mar 2025","23433.95","23646.45","23412.2","23591.95"
"NIFTY 50","26 Mar 2025","23700.95","23736.5","23451.7","23486.85"
"NIFTY 50","25 Mar 2025","23751.5","23869.6","23601.4","23668.65"
"NIFTY 50","24 Mar 2025","23515.4","23708.75","23433.5","23658.35"
"NIFTY 50","21 Mar 2025","23168.25","23402.7","23132.8","23350.40"
"NIFTY 50","20 Mar 2025","23036.6","23216.7","22973.95","23190.65"
"NIFTY 50","19 Mar 2025","22874.95","22940.7","22807.95","22907.60"
"NIFTY 50","18 Mar 2025","22662.25","22857.8","22599.2","22834.30"
"NIFTY 50","17 Mar 2025","22353.15","22577","22353.15","22508.75"
"NIFTY 50","13 Mar 2025","22541.5","22558.05","22377.35","22397.20"
"NIFTY 50","12 Mar 2025","22536.35","22577.4","22329.55","22470.50"
"NIFTY 50","11 Mar 2025","22345.95","22522.1","22314.7","22497.90"
"NIFTY 50","10 Mar 2025","22521.85","22676.75","22429.05","22460.30"
"NIFTY 50","07 Mar 2025","22508.65","22633.8","22464.75","22552.50"
"NIFTY 50","06 Mar 2025","22476.35","22556.45","22245.85","22544.70"
"NIFTY 50","05 Mar 2025","22073.05","22394.9","22067.8","22337.30"
"NIFTY 50","04 Mar 2025","21974.45","22105.05","21964.6","22082.65"
"NIFTY 50","03 Mar 2025","22194.55","22261.55","22004.7","22119.30"
"NIFTY 50","28 Feb 2025","22433.4","22450.35","22104.85","22124.70"
"NIFTY 50","27 Feb 2025","22568.95","22613.3","22508.4","22545.05"
"NIFTY 50","25 Feb 2025","22516.45","22625.3","22513.9","22547.55"
"NIFTY 50","24 Feb 2025","22609.35","22668.05","22518.8","22553.35"
"NIFTY 50","21 Feb 2025","22857.2","22921","22720.3","22795.90"
"NIFTY 50","20 Feb 2025","22821.1","22923.85","22812.75","22913.15"
"NIFTY 50","19 Feb 2025","22847.25","23049.95","22814.85","22932.90"
"NIFTY 50","18 Feb 2025","22963.65","22992.5","22801.5","22945.30"
"NIFTY 50","17 Feb 2025","22809.9","22974.2","22725.45","22959.50"
"NIFTY 50","14 Feb 2025","23096.45","23133.7","22774.85","22929.25"
"NIFTY 50","13 Feb 2025","23055.75","23235.5","22992.2","23031.40"
"NIFTY 50","12 Feb 2025","23050.8","23144.7","22798.35","23045.25"
"NIFTY 50","11 Feb 2025","23383.55","23390.05","22986.65","23071.80"
"NIFTY 50","10 Feb 2025","23543.8","23568.6","23316.3","23381.60"
"NIFTY 50","07 Feb 2025","23649.5","23694.5","23443.2","23559.95"
"NIFTY 50","06 Feb 2025","23761.95","23773.55","23556.25","23603.35"
"NIFTY 50","05 Feb 2025","23801.75","23807.3","23680.45","23696.30"
"NIFTY 50","04 Feb 2025","23509.9","23762.75","23423.15","23739.25"
"NIFTY 50","03 Feb 2025","23319.35","23381.6","23222","23361.05"
"NIFTY 50","01 Feb 2025","23528.6","23632.45","23318.3","23482.15"
"NIFTY 50","31 Jan 2025","23296.75","23546.8","23277.4","23508.40"
"NIFTY 50","30 Jan 2025","23169.5","23322.05","23139.2","23249.50"
"NIFTY 50","29 Jan 2025","23026.75","23183.35","22976.5","23163.10"
"NIFTY 50","28 Jan 2025","22960.45","23137.95","22857.65","22957.25"
"NIFTY 50","27 Jan 2025","22940.15","23007.45","22786.9","22829.15"
"NIFTY 50","24 Jan 2025","23183.9","23347.3","23050","23092.20"
"NIFTY 50","23 Jan 2025","23128.3","23270.8","23090.65","23205.35"
"NIFTY 50","22 Jan 2025","23099.15","23169.55","22981.3","23155.35"
"NIFTY 50","21 Jan 2025","23421.65","23426.3","22976.85","23024.65"
"NIFTY 50","20 Jan 2025","23290.4","23391.1","23170.65","23344.75"
"NIFTY 50","17 Jan 2025","23277.1","23292.1","23100.35","23203.20"
"NIFTY 50","16 Jan 2025","23377.25","23391.65","23272.05","23311.80"
"NIFTY 50","15 Jan 2025","23250.45","23293.65","23146.45","23213.20"
"NIFTY 50","14 Jan 2025","23165.9","23264.95","23134.15","23176.05"
"NIFTY 50","13 Jan 2025","23195.4","23340.95","23047.25","23085.95"
"NIFTY 50","10 Jan 2025","23551.9","23596.6","23344.35","23431.50"
"NIFTY 50","09 Jan 2025","23674.75","23689.5","23503.05","23526.50"
"NIFTY 50","08 Jan 2025","23746.65","23751.85","23496.15","23688.95"
"NIFTY 50","07 Jan 2025","23679.9","23795.2","23637.8","23707.90"
"NIFTY 50","06 Jan 2025","24045.8","24089.95","23551.9","23616.05"
"NIFTY 50","03 Jan 2025","24196.4","24196.45","23976","24004.75"
"NIFTY 50","02 Jan 2025","23783","24226.7","23751.55","24188.65"
"NIFTY 50","01 Jan 2025","23637.65","23822.8","23562.8","23742.90"
"NIFTY 50","31 Dec 2024","23560.6","23689.85","23460.45","23644.80"
"NIFTY 50","30 Dec 2024","23796.9","23915.35","23599.3","23644.90"
"NIFTY 50","27 Dec 2024","23801.4","23938.85","23800.6","23813.40"
"NIFTY 50","26 Dec 2024","23775.8","23854.5","23653.6","23750.20"
"NIFTY 50","24 Dec 2024","23769.1","23867.65","23685.15","23727.65"
"NIFTY 50","23 Dec 2024","23738.2","23869.55","23647.2","23753.45"
"NIFTY 50","20 Dec 2024","23960.7","24065.8","23537.35","23587.50"
"NIFTY 50","19 Dec 2024","23877.15","24004.9","23870.3","23951.70"
"NIFTY 50","18 Dec 2024","24297.95","24394.45","24149.85","24198.85"
"NIFTY 50","17 Dec 2024","24584.8","24624.1","24303.45","24336.00"
"NIFTY 50","16 Dec 2024","24753.4","24781.25","24601.75","24668.25"
"NIFTY 50","13 Dec 2024","24498.35","24792.3","24180.8","24768.30"
"NIFTY 50","12 Dec 2024","24604.45","24675.25","24527.95","24548.70"
"NIFTY 50","11 Dec 2024","24620.5","24691.75","24583.85","24641.80"
"NIFTY 50","10 Dec 2024","24652.65","24677.8","24510.65","24610.05"
"NIFTY 50","09 Dec 2024","24633.9","24705","24580.05","24619.00"
"NIFTY 50","06 Dec 2024","24729.45","24751.05","24620.5","24677.80"
"NIFTY 50","05 Dec 2024","24539.15","24857.75","24295.55","24708.40"
"NIFTY 50","04 Dec 2024","24488.75","24573.2","24366.3","24467.45"
"NIFTY 50","03 Dec 2024","24367.5","24481.35","24280","24457.15"
"NIFTY 50","02 Dec 2024","24140.85","24301.7","24008.65","24276.05"
"NIFTY 50","29 Nov 2024","23927.15","24188.45","23927.15","24131.10"
"NIFTY 50","28 Nov 2024","24274.15","24345.75","23873.35","23914.15"
"NIFTY 50","27 Nov 2024","24204.8","24354.55","24145.65","24274.90"
"NIFTY 50","26 Nov 2024","24343.3","24343.3","24125.4","24194.50"
"NIFTY 50","25 Nov 2024","24253.55","24351.55","24135.45","24221.90"
"NIFTY 50","22 Nov 2024","23411.8","23956.1","23359","23907.25"
"NIFTY 50","21 Nov 2024","23488.45","23507.3","23263.15","23349.90"
"NIFTY 50","19 Nov 2024","23529.55","23780.65","23464.8","23518.50"
"NIFTY 50","18 Nov 2024","23605.3","23606.8","23350.4","23453.80"
"NIFTY 50","14 Nov 2024","23542.15","23675.9","23484.15","23532.70"
"NIFTY 50","13 Nov 2024","23822.45","23873.6","23509.6","23559.05"
"NIFTY 50","12 Nov 2024","24225.8","24242","23839.15","23883.45"
"NIFTY 50","11 Nov 2024","24087.25","24336.8","24004.6","24141.30"
"NIFTY 50","08 Nov 2024","24207.7","24276.15","24066.65","24148.20"
"NIFTY 50","07 Nov 2024","24489.6","24503.35","24179.05","24199.35"
"NIFTY 50","06 Nov 2024","24308.75","24537.6","24204.05","24484.05"
"NIFTY 50","05 Nov 2024","23916.5","24229.05","23842.75","24213.30"
"NIFTY 50","04 Nov 2024","24315.75","24316.75","23816.15","23995.35"
"NIFTY 50","01 Nov 2024","24302.75","24368.25","24280.2","24304.35"
"NIFTY 50","31 Oct 2024","24349.85","24372.45","24172.6","24205.35"
"NIFTY 50","30 Oct 2024","24371.45","24498.2","24307.3","24340.85"
"NIFTY 50","29 Oct 2024","24328.85","24484.5","24140.85","24466.85"
"NIFTY 50","28 Oct 2024","24251.1","24492.6","24134.9","24339.15"
"NIFTY 50","25 Oct 2024","24418.05","24440.25","24073.9","24180.80"
"NIFTY 50","24 Oct 2024","24412.7","24480.65","24341.2","24399.40"
"NIFTY 50","23 Oct 2024","24378.15","24604.25","24378.1","24435.50"
"NIFTY 50","22 Oct 2024","24798.65","24882","24445.8","24472.10"
"NIFTY 50","21 Oct 2024","24956.15","24978.3","24679.6","24781.10"
"NIFTY 50","18 Oct 2024","24664.95","24886.2","24567.65","24854.05"
"NIFTY 50","17 Oct 2024","25027.4","25029.5","24728.9","24749.85"
"NIFTY 50","16 Oct 2024","25008.55","25093.4","24908.45","24971.30"
"NIFTY 50","15 Oct 2024","25186.3","25212.05","25008.15","25057.35"
"NIFTY 50","14 Oct 2024","25023.45","25159.75","25017.5","25127.95"
"NIFTY 50","11 Oct 2024","24985.3","25028.65","24920.05","24964.25"
"NIFTY 50","10 Oct 2024","25067.05","25134.05","24979.4","24998.45"
"NIFTY 50","09 Oct 2024","25065.8","25234.05","24947.7","24981.95"
"NIFTY 50","08 Oct 2024","24832.2","25044","24756.8","25013.15"
"NIFTY 50","07 Oct 2024","25084.1","25143","24694.35","24795.75"
"NIFTY 50","04 Oct 2024","25181.9","25485.05","24966.8","25014.60"
"NIFTY 50","03 Oct 2024","25452.85","25639.45","25230.3","25250.10"
"NIFTY 50","01 Oct 2024","25788.45","25907.6","25739.2","25796.90"
"NIFTY 50","30 Sep 2024","26061.3","26134.7","25794.1","25810.85"
"NIFTY 50","27 Sep 2024","26248.25","26277.35","26151.4","26178.95"
"NIFTY 50","26 Sep 2024","26005.4","26250.9","25998.4","26216.05"
"NIFTY 50","25 Sep 2024","25899.45","26032.8","25871.35","26004.15"
"NIFTY 50","24 Sep 2024","25921.45","26011.55","25886.85","25940.40"
"NIFTY 50","23 Sep 2024","25872.55","25956","25847.35","25939.05"
"NIFTY 50","18 Sep 2026","23334.7","23389.15","23286.6","23346.40"
"NIFTY 50","17 Sep 2026","23195.25","23363.55","23193.65","23270.60"
"NIFTY 50","16 Sep 2026","23201.6","23284.75","23116.1","23217.60"
"NIFTY 50","15 Sep 2026","23576.15","23592.85","23118.6","23118.60"
"NIFTY 50","11 Sep 2026","23270.3","23448.1","23231.4","23398.10"
"NIFTY 50","10 Sep 2026","23446.6","23494.95","23380.1","23477.80"
"NIFTY 50","09 Sep 2026","23522.05","23571.55","23431.5","23431.50"
"NIFTY 50","08 Sep 2026","23743.1","23758.95","23623.1","23635.10"
"NIFTY 50","07 Sep 2026","23883.15","23890","23737.9","23779.15"
"NIFTY 50","04 Sep 2026","23910.9","24005.75","23895.85","23897.70"
"NIFTY 50","03 Sep 2026","23997.95","24025.4","23873.45","23873.45"
"NIFTY 50","02 Sep 2026","23858","23914.45","23786.8","23914.45"
"NIFTY 50","01 Sep 2026","24077.55","24143.15","23952.55","24055.80"
"NIFTY 50","31 Aug 2026","24117.55","24128.7","23993.6","24080.40"
"NIFTY 50","28 Aug 2026","24122.6","24188.3","24076.85","24175.65"
"NIFTY 50","27 Aug 2026","24277.6","24297.45","24090.85","24090.85"
"NIFTY 50","26 Aug 2026","24341.95","24378.6","24207.75","24207.75"
"NIFTY 50","25 Aug 2026","24175.75","24334.55","24115.45","24334.55"
"NIFTY 50","24 Aug 2026","24285.05","24313","24144.3","24219.05"
"NIFTY 50","21 Aug 2026","24284.05","24284.05","24206.8","24252.00"
"NIFTY 50","20 Aug 2026","24225.45","24265.15","24184.55","24231.85"
"NIFTY 50","19 Aug 2026","24152.05","24172.85","24025.65","24078.30"
"NIFTY 50","18 Aug 2026","24223.85","24269.65","24154.9","24154.90"
"NIFTY 50","17 Aug 2026","24343.45","24360.1","24226.95","24287.65"
"NIFTY 50","14 Aug 2026","24361.9","24405.2","24296.8","24366.00"
"NIFTY 50","13 Aug 2026","24431.6","24431.6","24311.4","24395.85"
"NIFTY 50","12 Aug 2026","24472.45","24473.3","24265.95","24435.95"
"NIFTY 50","11 Aug 2026","24575.1","24576.85","24429.25","24471.70"
"NIFTY 50","10 Aug 2026","24581.25","24620.95","24511.1","24583.80"
"NIFTY 50","07 Aug 2026","24538.9","24630.4","24522.75","24570.65"
"NIFTY 50","06 Aug 2026","24641","24677.05","24604.15","24636.00"
"NIFTY 50","05 Aug 2026","24669.2","24677.6","24497.95","24624.65"
"NIFTY 50","04 Aug 2026","24703.9","24703.9","24427.95","24614.90"
"NIFTY 50","03 Aug 2026","24572.7","24774.3","24515.15","24774.30"
"NIFTY 50","31 Jul 2026","24361.45","24429.4","24299.7","24383.60"
"NIFTY 50","30 Jul 2026","24249.55","24342.95","24187.1","24317.15"
"NIFTY 50","29 Jul 2026","24176.65","24283.55","24136.75","24250.20"
"NIFTY 50","28 Jul 2026","23971.25","24041.15","23954.6","23985.35"
"NIFTY 50","27 Jul 2026","23928.4","24011.6","23891.55","23995.95"
"NIFTY 50","24 Jul 2026","23666.35","23823.6","23606.3","23767.45"
"NIFTY 50","23 Jul 2026","23904.8","23990.75","23807.2","23869.60"
"NIFTY 50","22 Jul 2026","24150.45","24166.3","23961.4","23996.25"
"NIFTY 50","21 Jul 2026","24216.05","24262.2","24135.65","24187.70"
"NIFTY 50","20 Jul 2026","24190.05","24266.1","24135.85","24238.50"
"NIFTY 50","17 Jul 2026","24127.6","24367.3","24099.05","24334.30"
"NIFTY 50","16 Jul 2026","24142.1","24186.5","24050","24072.75"
"NIFTY 50","15 Jul 2026","24085.85","24220.35","24010.55","24078.50"
"NIFTY 50","14 Jul 2026","24068","24157.1","24023.7","24052.05"
"NIFTY 50","13 Jul 2026","24039.4","24259.8","24000.2","24211.00"
"NIFTY 50","10 Jul 2026","24124.7","24228.45","24120.35","24206.90"
"NIFTY 50","09 Jul 2026","23928.95","24134.7","23925.7","23962.80"
"NIFTY 50","08 Jul 2026","24259.55","24300","23805.2","23882.05"
"NIFTY 50","07 Jul 2026","24464.45","24530.9","24348.95","24398.70"
"NIFTY 50","06 Jul 2026","24306.85","24458.65","24287.1","24430.35"
"NIFTY 50","03 Jul 2026","24375.65","24378.15","24252.35","24270.85"
"NIFTY 50","02 Jul 2026","24062.2","24194.55","24058.8","24175.70"
"NIFTY 50","01 Jul 2026","23897.65","24049.9","23895.1","24005.85"
"NIFTY 50","30 Jun 2026","24032.05","24035.55","23829.2","23865.75"
"NIFTY 50","29 Jun 2026","24061.75","24120","23924.55","23946.25"
"NIFTY 50","25 Jun 2026","24125.85","24261.6","24039","24056.00"
"NIFTY 50","24 Jun 2026","23795.8","24090.05","23789.25","24021.65"
"NIFTY 50","23 Jun 2026","24071.3","24135.5","23784.95","23824.10"
"NIFTY 50","22 Jun 2026","24106.6","24168.05","24073.15","24102.90"
"NIFTY 50","19 Jun 2026","23991.2","24047.2","23901.9","24013.10"
"NIFTY 50","18 Jun 2026","24073.8","24189.25","24036.95","24168.00"
"NIFTY 50","17 Jun 2026","24044.5","24108.2","23969.7","24085.70"
"NIFTY 50","16 Jun 2026","23923.9","24002.6","23888.2","23989.15"
"NIFTY 50","15 Jun 2026","23984.85","24011.4","23817.8","23853.90"
"NIFTY 50","12 Jun 2026","23412.55","23645.35","23313.9","23622.90"
"NIFTY 50","11 Jun 2026","23104.4","23327.45","23072.05","23161.60"
"NIFTY 50","10 Jun 2026","23233.95","23425.35","23184.6","23214.95"
"NIFTY 50","09 Jun 2026","23259.05","23279.4","23104.45","23242.10"
"NIFTY 50","08 Jun 2026","23080.7","23267.3","23070.15","23123.00"
"NIFTY 50","05 Jun 2026","23478.95","23516.35","23282.65","23366.70"
"NIFTY 50","04 Jun 2026","23282.45","23465.3","23247.3","23416.55"
"NIFTY 50","03 Jun 2026","23415.95","23459.65","23151.5","23405.60"
"NIFTY 50","02 Jun 2026","23229.15","23556.95","23229.15","23483.55"
"NIFTY 50","01 Jun 2026","23654.5","23733.7","23357.95","23382.60"
"NIFTY 50","29 May 2026","23902.15","24002.8","23484.75","23547.75"
"NIFTY 50","27 May 2026","23880.35","23983.2","23858.25","23907.15"
"NIFTY 50","26 May 2026","24004.1","24089.8","23885.45","23913.70"
"NIFTY 50","25 May 2026","23940.25","24054.45","23922.85","24031.70"
"NIFTY 50","22 May 2026","23671.2","23835.65","23671","23719.30"
"NIFTY 50","21 May 2026","23830.05","23859.9","23596.6","23654.70"
"NIFTY 50","20 May 2026","23457.25","23690.9","23397.3","23659.00"
"NIFTY 50","19 May 2026","23675.3","23782.3","23587.2","23618.00"
"NIFTY 50","18 May 2026","23482.2","23695.65","23317.1","23649.95"
