Date,Open,High,Low,Close,Next_Day_Return,Target
2023-02-27,17428.6,17451.6,17299.0,17392.7,-0.005102715507080556,0
2023-02-28,17383.25,17440.45,17255.2,17303.95,0.008492280664241443,1
2023-03-01,17360.1,17467.75,17345.25,17450.9,-0.007392168885272392,0
2023-03-02,17421.5,17445.8,17306.0,17321.9,0.01572864408638758,1
2023-03-03,17451.25,17644.75,17427.7,17594.35,0.006655545672332436,1
2023-03-06,17680.35,17799.95,17671.95,17711.45,0.0024249849673516695,1
2023-03-08,17665.75,17766.5,17602.25,17754.4,-0.009282206101023009,0
2023-03-09,17772.05,17772.35,17573.6,17589.6,-0.01004570882794362,0
2023-03-10,17443.8,17451.5,17324.35,17412.9,-0.014851058697862055,0
2023-03-13,17421.9,17529.9,17113.45,17154.3,-0.006470680820552282,0
2023-03-14,17160.55,17224.65,16987.1,17043.3,-0.004174661010484931,0
2023-03-15,17166.45,17211.35,16938.9,16972.15,0.0007924747306615301,1
2023-03-16,16994.65,17062.45,16850.15,16985.6,0.00673806047475513,1
2023-03-17,17111.8,17145.8,16958.15,17100.05,-0.006529220674793221,0
2023-03-20,17066.6,17066.6,16828.35,16988.4,0.007010666101575106,1
2023-03-21,17060.4,17127.7,17016.0,17107.5,0.0025953529153880726,1
2023-03-22,17177.45,17207.25,17107.85,17151.9,-0.0043726934042292685,0
2023-03-23,17097.4,17205.4,17045.3,17076.9,-0.00772095637967091,0
2023-03-24,17076.2,17109.45,16917.35,16945.05,0.0023989306611666215,1
2023-03-27,16984.3,17091.0,16918.55,16985.7,-0.0020016837692882834,0
2023-03-28,17031.75,17061.75,16913.75,16951.7,0.007609856238607337,1
2023-03-29,16977.3,17126.15,16940.6,17080.7,0.016337152458622845,1
2023-03-31,17210.35,17381.6,17204.65,17359.75,0.0022062529702328243,1
2023-04-03,17427.95,17428.05,17312.75,17398.05,0.00913895522774104,1
2023-04-05,17422.3,17570.55,17402.7,17557.05,0.0023978971410346375,1
2023-04-06,17533.85,17638.7,17502.85,17599.15,0.0014148410576645925,1
2023-04-10,17634.9,17694.1,17597.95,17624.05,0.0055747685690859935,1
2023-04-11,17704.8,17748.75,17655.15,17722.3,0.005083990227002262,1
2023-04-12,17759.55,17825.75,17717.25,17812.4,0.0008757943904245662,1
2023-04-13,17807.3,17842.15,17729.65,17828.0,-0.0067954902400718786,0
2023-04-17,17863.0,17863.0,17574.05,17706.85,-0.002637397391404857,0
2023-04-18,17766.6,17766.6,17610.2,17660.15,-0.0023442609490860185,0
2023-04-19,17653.35,17666.15,17579.85,17618.75,0.0003235189783611623,1
2023-04-20,17638.6,17684.45,17584.35,17624.45,-2.2695743697048997e-05,0
2023-04-21,17639.75,17663.2,17553.95,17624.05,0.006771996221073033,1
2023-04-24,17707.55,17754.5,17612.5,17743.4,0.0014568797411994624,1
2023-04-25,17761.55,17807.45,17716.85,17769.25,0.002495884744713398,1
2023-04-26,17767.3,17827.75,17711.2,17813.6,0.005695086899896749,1
2023-04-27,17813.1,17931.6,17797.9,17915.05,0.00837005757728841,1
2023-04-28,17950.4,18089.15,17885.3,18065.0,0.004575145308607886,1
2023-05-02,18124.8,18180.25,18101.75,18147.65,-0.0031849853837826333,0
2023-05-03,18113.8,18116.35,18042.4,18089.85,0.009173652628407684,1
2023-05-04,18081.0,18267.45,18066.7,18255.8,-0.010232364508813598,0
2023-05-05,18117.3,18216.95,18055.45,18069.0,0.010814101499806378,1
2023-05-08,18120.6,18286.95,18100.3,18264.4,8.486454523550034e-05,1
2023-05-09,18303.4,18344.2,18229.65,18265.95,0.002690799000325623,1
2023-05-10,18313.6,18326.75,18211.95,18315.1,-0.0009882555923799786,0
2023-05-11,18357.8,18389.7,18270.4,18297.0,0.0009728370771164274,1
2023-05-12,18273.75,18342.75,18194.55,18314.8,0.004589184703081621,1
2023-05-15,18339.3,18458.9,18287.9,18398.85,-0.00610635990836376,0
2023-05-16,18432.35,18432.35,18264.35,18286.5,-0.00572826948842042,0
2023-05-17,18300.45,18309.0,18115.35,18181.75,-0.002849010683790024,0
2023-05-18,18287.5,18297.2,18104.85,18129.95,0.0040513073670915105,1
2023-05-19,18186.15,18218.1,18060.4,18203.4,0.006097761956557566,1
2023-05-22,18201.1,18335.25,18178.85,18314.4,0.001834621936836508,1
2023-05-23,18362.9,18419.75,18324.2,18348.0,-0.00341181600174398,0
2023-05-24,18294.8,18392.6,18262.95,18285.4,0.0019551117284828333,1
2023-05-25,18268.9,18338.1,18202.4,18321.15,0.009726463677225341,1
2023-05-26,18368.35,18508.55,18333.15,18499.35,0.005367756164405934,1
2023-05-29,18619.15,18641.2,18581.25,18598.65,0.0018926104851694659,1
2023-05-30,18606.65,18662.45,18575.5,18633.85,-0.005337061315830979,0
2023-05-31,18594.2,18603.9,18483.85,18534.4,-0.0025169414709945537,0
2023-06-01,18579.4,18580.3,18464.55,18487.75,0.0025070654893104105,1
2023-06-02,18550.85,18573.7,18478.4,18534.1,0.003223787505193131,1
2023-06-05,18612.0,18640.15,18582.8,18593.85,0.00027697330031174045,1
2023-06-06,18600.8,18622.75,18531.6,18599.0,0.00684983063605578,1
2023-06-07,18665.6,18738.95,18636.0,18726.4,-0.004904840225564026,0
2023-06-08,18725.35,18777.9,18615.6,18634.55,-0.003818176451805803,0
2023-06-09,18655.9,18676.65,18555.4,18563.4,0.0020524257409740964,1
2023-06-12,18595.05,18633.6,18559.75,18601.5,0.006163481439668922,1
2023-06-13,18631.8,18728.9,18631.8,18716.15,0.002123834228727596,1
2023-06-14,18744.6,18769.7,18690.0,18755.9,-0.0036148625232595025,0
2023-06-15,18774.45,18794.1,18669.05,18688.1,0.0073790272954447735,1
2023-06-16,18723.3,18864.7,18710.5,18826.0,-0.0037474768936576687,0
2023-06-19,18873.3,18881.45,18719.15,18755.45,0.003265717431466587,1
2023-06-20,18752.35,18839.7,18660.65,18816.7,0.0021337428985952808,1
2023-06-21,18849.4,18875.9,18794.85,18856.85,-0.00453946443865219,0
2023-06-22,18853.6,18886.6,18759.5,18771.25,-0.005633615236065792,0
2023-06-23,18741.85,18756.4,18647.1,18665.5,0.0013768717687713014,1
2023-06-26,18682.35,18722.05,18646.7,18691.2,0.006751840438281155,1
2023-06-27,18748.55,18829.25,18714.25,18817.4,0.00822111450040904,1
2023-06-28,18908.15,19011.25,18861.35,18972.1,0.011435212759789414,1
2023-06-30,19076.85,19201.7,19024.6,19189.05,0.00695709271694013,1
2023-07-03,19246.5,19345.1,19234.4,19322.55,0.003438987090213286,1
2023-07-04,19406.6,19434.15,19300.0,19389.0,0.0004899685388622415,1
2023-07-05,19405.95,19421.6,19339.6,19398.5,0.00509317730752374,1
2023-07-06,19385.7,19512.2,19373.0,19497.3,-0.008488354797843805,0
2023-07-07,19422.8,19523.6,19303.6,19331.8,0.0012466505964267261,1
2023-07-10,19400.35,19435.85,19327.1,19355.9,0.004313930119498447,1
2023-07-11,19427.1,19515.1,19406.45,19439.4,-0.002834449622930861,0
2023-07-12,19497.45,19507.7,19361.75,19384.3,0.0015192707500400185,1
2023-07-13,19495.2,19567.0,19385.8,19413.75,0.007765114931427467,1
2023-07-14,19493.45,19595.35,19433.5,19564.5,0.007511053183061194,1
2023-07-17,19612.15,19731.85,19562.95,19711.45,0.0019176671427012864,1
2023-07-18,19787.5,19819.45,19690.2,19749.25,0.004248262592250412,1
2023-07-19,19802.95,19851.7,19727.45,19833.15,0.0073614125844860745,1
2023-07-20,19831.7,19991.85,19758.4,19979.15,-0.011719717805812631,0
2023-07-21,19800.45,19887.4,19700.0,19745.0,-0.003679412509496149,0
2023-07-24,19748.45,19782.75,19658.3,19672.35,0.0004193703345050287,1
2023-07-25,19729.35,19729.35,19615.95,19680.6,0.004964279544322873,1
2023-07-26,19733.35,19825.6,19716.7,19778.3,-0.00598635878715551,0
2023-07-27,19850.9,19867.55,19603.55,19659.9,-0.0007044796769058938,0
2023-07-28,19659.75,19695.9,19563.1,19646.05,0.005484563054659843,1
2023-07-31,19666.35,19772.75,19597.6,19753.8,-0.0010251192175682654,0
2023-08-01,19784.0,19795.6,19704.6,19733.55,-0.010489749690248334,0
2023-08-02,19655.4,19678.25,19423.55,19526.55,-0.007420665708996101,0
2023-08-03,19463.75,19537.65,19296.45,19381.65,0.006983409565233019,1
2023-08-04,19462.8,19538.85,19436.45,19517.0,0.004114361838397257,1
2023-08-07,19576.85,19620.45,19524.8,19597.3,-0.0013496757206350226,0
2023-08-08,19627.2,19634.4,19533.1,19570.85,0.003152647943242155,1
2023-08-09,19578.8,19645.5,19467.5,19632.55,-0.004556208948913959,0
2023-08-10,19605.55,19623.6,19495.4,19543.1,-0.005874196007798112,0
2023-08-11,19554.25,19557.75,19412.75,19428.3,0.00032169567074834135,1
2023-08-14,19383.95,19465.85,19257.9,19434.55,0.0015667972759853318,1
2023-08-16,19369.0,19482.75,19317.2,19465.0,-0.005124582584125353,0
2023-08-17,19450.55,19461.55,19326.25,19365.25,-0.00284530279753675,0
2023-08-18,19301.75,19373.8,19253.6,19310.15,0.004321561458610994,1
2023-08-21,19320.65,19425.95,19296.3,19393.6,0.00014695569672480525,1
2023-08-22,19417.1,19443.5,19381.3,19396.45,0.002451479523314796,1
2023-08-23,19439.2,19472.05,19366.6,19444.0,-0.002946924501131417,0
2023-08-24,19535.15,19584.45,19369.0,19386.7,-0.006236234119267408,0
2023-08-25,19297.4,19339.55,19229.7,19265.8,0.0020891943236200938,1
2023-08-28,19298.35,19366.85,19249.7,19306.05,0.0018957787843708156,1
2023-08-29,19374.85,19377.9,19309.1,19342.65,0.00024815627641503477,1
2023-08-30,19433.45,19452.8,19334.75,19347.45,-0.004840431167931767,0
2023-08-31,19375.55,19388.2,19223.65,19253.8,0.009426710571419668,1
2023-09-01,19258.15,19458.55,19255.7,19435.3,0.004810833895026061,1
2023-09-04,19525.05,19545.15,19432.85,19528.8,0.0023606161156856636,1
2023-09-05,19564.65,19587.05,19525.75,19574.9,0.0018467527292603187,1
2023-09-06,19581.2,19636.45,19491.5,19611.05,0.005915032596418856,1
2023-09-07,19598.65,19737.0,19550.05,19727.05,0.004709269759036524,1
2023-09-08,19774.8,19867.15,19728.05,19819.95,0.00890012336055327,1
2023-09-11,19890.0,20008.15,19865.35,19996.35,-0.00015752874899658276,0
2023-09-12,20110.15,20110.35,19914.65,19993.2,0.003841306044054942,1
2023-09-13,19989.5,20096.9,19944.1,20070.0,0.0016492277030392898,1
2023-09-14,20127.95,20167.65,20043.45,20103.1,0.00443961379090787,1
2023-09-15,20156.45,20222.45,20129.7,20192.35,-0.002924374825119378,0
2023-09-18,20155.95,20195.35,20115.7,20133.3,-0.011518230990448552,0
2023-09-20,19980.75,20050.65,19878.85,19901.4,-0.007991900067332093,0
2023-09-21,19840.55,19848.75,19709.95,19742.35,-0.003449437377009249,0
2023-09-22,19744.85,19798.65,19657.5,19674.25,1.5248357624777179e-05,1
2023-09-25,19678.2,19734.15,19601.55,19674.55,-0.0005006467746402609,0
2023-09-26,19682.8,19699.35,19637.45,19664.7,0.002631619094112801,1
2023-09-27,19637.05,19730.7,19554.0,19716.45,-0.009783708527650842,0
2023-09-28,19761.8,19766.65,19492.1,19523.55,0.005877517152362148,1
2023-09-29,19581.2,19726.25,19551.05,19638.3,-0.005578385094432781,0
2023-10-03,19622.4,19623.2,19479.65,19528.75,-0.004744287268770477,0
2023-10-04,19446.3,19457.8,19333.6,19436.1,0.005641563893991154,1
2023-10-05,19521.85,19576.95,19487.3,19545.75,0.005512707366051443,1
2023-10-06,19621.2,19675.75,19589.4,19653.5,-0.007181926883252421,0
2023-10-09,19539.45,19588.95,19480.5,19512.35,0.009096802794127822,1
2023-10-10,19565.6,19717.8,19565.45,19689.85,0.006170692006287504,1
2023-10-11,19767.0,19839.2,19756.95,19811.35,-0.0008757606119723565,0
2023-10-12,19822.7,19843.3,19772.65,19794.0,-0.002169849449328116,0
2023-10-13,19654.55,19805.4,19635.3,19751.05,-0.0009771632394226775,0
2023-10-16,19737.25,19781.3,19691.85,19731.75,0.004041709427699013,1
2023-10-17,19843.2,19849.75,19775.65,19811.5,-0.007086793024253663,0
2023-10-18,19820.45,19840.95,19659.95,19671.1,-0.002358790306591793,0
2023-10-19,19545.2,19681.8,19512.35,19624.7,-0.004180955632442752,0
2023-10-20,19542.15,19593.8,19518.7,19542.65,-0.01335028770407296,0
2023-10-23,19521.6,19556.85,19257.85,19281.75,-0.008277256991714887,0
2023-10-25,19286.45,19347.3,19074.15,19122.15,-0.013853044767455618,0
2023-10-26,19027.25,19041.7,18837.85,18857.25,0.01007570032746026,1
2023-10-27,18928.75,19076.15,18926.65,19047.25,0.004916720261455142,1
2023-10-30,19053.4,19158.5,18940.0,19140.9,-0.003202566232517954,0
2023-10-31,19232.95,19233.7,19056.45,19079.6,-0.004740665422755042,0
2023-11-01,19064.05,19096.05,18973.7,18989.15,0.007588543984327815,1
2023-11-02,19120.0,19175.25,19064.15,19133.25,0.005088001254360788,1
2023-11-03,19241.0,19276.25,19210.9,19230.6,0.009419882894969553,1
2023-11-06,19345.85,19423.0,19309.7,19411.75,-0.00026015171223610817,0
2023-11-07,19404.05,19423.5,19329.1,19406.7,0.0018962523252278477,1
2023-11-08,19449.6,19464.4,19401.5,19443.5,-0.0024789775503381967,0
2023-11-09,19457.4,19463.9,19378.35,19395.3,0.0015493444288048792,1
2023-11-10,19351.85,19451.3,19329.45,19425.35,0.00515820821761259,1
2023-11-12,19547.25,19547.25,19510.25,19525.55,-0.004199625618740574,0
2023-11-13,19486.75,19494.4,19414.75,19443.55,0.011926834348665828,1
2023-11-15,19651.4,19693.2,19579.65,19675.45,0.004561522099875734,1
2023-11-16,19674.7,19875.25,19627.0,19765.2,-0.0016898387064133657,0
2023-11-17,19674.75,19806.0,19667.45,19731.8,-0.0019156893947840173,0
2023-11-20,19731.15,19756.45,19670.5,19694.0,0.004539453640702826,1
2023-11-21,19770.9,19829.1,19754.05,19783.4,0.0014380743451579145,1
2023-11-22,19784.0,19825.55,19703.85,19811.85,-0.0004971771944567795,0
2023-11-23,19828.45,19875.15,19786.75,19802.0,-0.0003686496313503319,0
2023-11-24,19809.6,19832.85,19768.85,19794.7,0.004799264449574886,1
2023-11-28,19844.65,19916.85,19800.0,19889.7,0.010402369065395546,1
2023-11-29,19976.55,20104.65,19956.3,20096.6,0.0018187156036345905,1
2023-11-30,20108.5,20158.7,20015.85,20133.15,0.006692941740363529,1
2023-12-01,20194.1,20291.55,20183.7,20267.9,0.020668150129021644,1
2023-12-04,20601.95,20702.65,20507.75,20686.8,0.008135622715934765,1
2023-12-05,20808.9,20864.05,20711.15,20855.1,0.003960661900446518,1
2023-12-06,20950.75,20961.95,20852.15,20937.7,-0.0017456549668778934,0
2023-12-07,20932.4,20941.25,20850.8,20901.15,0.003265370565734421,1
2023-12-08,20934.1,21006.1,20862.7,20969.4,0.0013209724646388113,1
2023-12-11,20965.3,21026.1,20923.7,20997.1,-0.004319644141333665,0
2023-12-12,21018.55,21037.9,20867.15,20906.4,0.0009542532430259198,1
2023-12-13,20929.75,20950.0,20769.5,20926.35,0.012250105727945973,1
2023-12-14,21110.4,21210.9,21074.45,21182.7,0.012932723401643828,1
2023-12-15,21287.45,21492.3,21235.3,21456.65,-0.0017710127163373592,0
2023-12-18,21434.8,21482.8,21365.35,21418.65,0.0016084113611267324,1
2023-12-19,21477.65,21505.05,21337.75,21453.1,-0.014121502253753401,0
2023-12-20,21543.5,21593.0,21087.35,21150.15,0.004959775698990211,1
2023-12-21,21033.95,21288.35,20976.8,21255.05,0.0044389450977533424,1
2023-12-22,21295.85,21390.5,21232.45,21349.4,0.004306912606443136,1
2023-12-26,21365.2,21477.15,21329.45,21441.35,0.009952731521102985,1
2023-12-27,21497.65,21675.75,21495.8,21654.75,0.005723917385331197,1
2023-12-28,21715.0,21801.45,21678.0,21778.7,-0.0021718468044465127,0
2023-12-29,21737.65,21770.3,21676.9,21731.4,0.0004831718158977332,1
2024-01-01,21727.75,21834.35,21680.85,21741.9,-0.003500154080370261,0
2024-01-02,21751.35,21755.6,21555.65,21665.8,-0.006851812534039857,0
2024-01-03,21661.1,21677.0,21500.35,21517.35,0.006564470067178347,1
2024-01-04,21605.8,21685.65,21564.55,21658.6,0.002410128078453858,1
2024-01-05,21705.75,21749.6,21629.2,21710.8,-0.009110673029091479,0
2024-01-08,21747.6,21763.95,21492.9,21513.0,0.001480500162692258,1
2024-01-09,21653.6,21724.45,21517.85,21544.85,0.0034277333098166004,1
2024-01-10,21529.3,21641.85,21448.65,21618.7,0.001318303135711213,1
2024-01-11,21688.0,21726.5,21593.75,21647.2,0.011426420045086596,1
2024-01-12,21773.55,21928.25,21715.15,21894.55,0.009267146390311811,1
2024-01-15,22053.15,22115.55,21963.55,22097.45,-0.0029483039898269463,0
2024-01-16,22080.5,22124.15,21969.8,22032.3,-0.02089432333437719,0
2024-01-17,21647.25,21851.5,21550.45,21571.95,-0.005085307540579351,0
2024-01-18,21414.2,21539.4,21285.55,21462.25,0.007461938985893904,1
2024-01-19,21615.2,21670.6,21575.0,21622.4,-0.002340165754032956,0
2024-01-20,21706.15,21720.3,21541.8,21571.8,-0.015436820293160515,0
2024-01-23,21716.7,21750.25,21192.6,21238.8,0.010130045011959313,1
2024-01-24,21185.25,21482.35,21137.2,21453.95,-0.004724071790975656,0
2024-01-25,21454.6,21459.0,21247.05,21352.6,0.01803059112239259,1
2024-01-29,21433.1,21763.25,21429.6,21737.6,-0.009913697924333874,0
2024-01-30,21775.75,21813.05,21501.8,21522.1,0.009460043397252229,1
2024-01-31,21487.25,21741.35,21448.85,21725.7,-0.001300303327395665,0
2024-02-01,21780.65,21832.95,21658.75,21697.45,0.007205915902559911,1
2024-02-02,21812.75,22126.8,21805.55,21853.8,-0.0037567837172481923,0
2024-02-05,21921.05,21964.3,21726.95,21771.7,0.007243348016002458,1
2024-02-06,21825.2,21951.4,21737.55,21929.4,5.016097111633445e-05,1
2024-02-07,22045.05,22053.3,21860.15,21930.5,-0.009691981486970168,0
2024-02-08,22009.65,22011.05,21665.3,21717.95,0.0029721958103780177,1
2024-02-09,21727.0,21804.45,21629.9,21782.5,-0.00764145529668315,0
2024-02-12,21800.8,21831.7,21574.75,21616.05,0.005884516366311178,1
2024-02-13,21664.3,21766.8,21543.35,21743.25,0.004451956354270832,1
2024-02-14,21578.15,21870.85,21530.2,21840.05,0.0032371720760712877,1
2024-02-15,21906.55,21953.85,21794.8,21910.75,0.005930878678274396,1
2024-02-16,22020.3,22068.65,21968.95,22040.7,0.0036999732313401693,1
2024-02-19,22103.45,22186.65,22021.05,22122.25,0.003376690888133021,1
2024-02-20,22099.2,22215.6,22045.85,22196.95,-0.006392770177884865,0
2024-02-21,22248.85,22249.4,21997.95,22055.05,0.00736339296442318,1
2024-02-22,22081.55,22252.5,21875.25,22217.45,-0.00021379591267224637,0
2024-02-23,22290.0,22297.5,22186.1,22212.7,-0.00408099870794642,0
2024-02-26,22169.2,22202.15,22075.15,22122.05,0.003449047443613918,1
2024-02-27,22090.2,22218.25,22085.65,22198.35,-0.011135962808046414,0
2024-02-28,22214.1,22229.15,21915.85,21951.15,0.0014418378991532478,1
2024-02-29,21935.2,22060.55,21860.65,21982.8,0.016192204814673324,1
2024-03-01,22048.3,22353.3,22047.75,22338.75,0.0017749426445079271,1
2024-03-02,22406.95,22419.55,22367.05,22378.4,0.001215457762842611,1
2024-03-04,22403.5,22440.9,22358.3,22405.6,-0.002200342771449962,0
2024-03-05,22371.25,22416.9,22269.15,22356.3,0.0052669717260906326,1
2024-03-06,22327.5,22497.2,22224.35,22474.05,0.0008676673763740848,1
2024-03-07,22505.3,22525.65,22430.0,22493.55,-0.007153161684127131,0
2024-03-11,22517.5,22526.6,22307.25,22332.65,0.00013657134285448758,1
2024-03-12,22334.45,22452.55,22256.0,22335.7,-0.015132724741109523,0
2024-03-13,22432.2,22446.75,21905.65,21997.7,0.006771162439709639,1
2024-03-14,21982.55,22204.6,21917.5,22146.65,-0.005567433449302848,0
2024-03-15,22064.85,22120.9,21931.7,22023.35,0.001468895513171347,1
2024-03-18,21990.1,22123.7,21916.55,22055.7,-0.01080219625765675,0
2024-03-19,21946.45,21978.3,21793.1,21817.45,0.0009923249508992946,1
2024-03-20,21843.9,21930.9,21710.2,21839.1,0.007914703444739124,1
2024-03-21,21989.9,22080.95,21941.3,22011.95,0.0038524528721898457,1
2024-03-22,21932.2,22180.7,21883.3,22096.75,-0.004165770984420753,0
2024-03-26,21947.9,22073.2,21947.55,22004.7,0.005405663335560164,1
2024-03-27,22053.95,22193.6,22052.85,22123.65,0.009187001240753672,1
2024-03-28,22163.6,22516.0,22163.6,22326.9,0.006050996779669302,1
2024-04-01,22455.0,22529.95,22427.75,22462.0,-0.00038732080847657055,0
2024-04-02,22458.8,22497.6,22388.15,22453.3,-0.0008306128720498911,0
2024-04-03,22385.7,22521.1,22346.5,22434.65,0.0035659125504520907,1
2024-04-04,22592.1,22619.0,22303.8,22514.65,-4.2194748752511256e-05,0
2024-04-05,22486.4,22537.6,22427.6,22513.7,0.006778095115418547,1
2024-04-08,22578.35,22697.3,22550.35,22666.3,-0.001038987395384305,0
2024-04-09,22765.1,22768.4,22612.25,22642.75,0.004904439610912953,1
2024-04-10,22720.25,22775.7,22673.7,22753.8,-0.01030157600049213,0
2024-04-12,22677.4,22726.45,22503.75,22519.4,-0.010963880032327745,0
2024-04-15,22339.05,22427.45,22259.55,22272.5,-0.005594342799416255,0
2024-04-16,22125.3,22213.75,22079.45,22147.9,-0.006865210697176838,0
2024-04-18,22212.35,22326.5,21961.7,21995.85,0.006871750807538762,1
2024-04-19,21861.5,22179.55,21777.65,22147.0,0.008551948345148393,1
2024-04-22,22336.9,22375.65,22198.15,22336.4,0.0014147311115487967,1
2024-04-23,22447.05,22447.55,22349.45,22368.0,0.0015379113018598647,1
2024-04-24,22421.55,22476.45,22384.0,22402.4,0.0074969646109344125,1
2024-04-25,22316.9,22625.95,22305.25,22570.35,-0.006663609558557923,0
2024-04-26,22620.4,22620.4,22385.55,22419.95,0.009966569952207776,1
2024-04-29,22475.55,22655.8,22441.9,22643.4,-0.0017024828426827645,0
2024-04-30,22679.65,22783.35,22568.4,22604.85,0.0019177300446586545,1
2024-05-02,22567.85,22710.5,22567.85,22648.2,-0.007609876281558896,0
2024-05-03,22766.35,22794.7,22348.05,22475.85,-0.0014749164102802706,0
2024-05-06,22561.6,22588.8,22409.45,22442.7,-0.0062470201891929545,0
2024-05-07,22489.75,22499.05,22232.05,22302.5,0.0,0
2024-05-08,22231.2,22368.65,22185.2,22302.5,-0.015469117811904494,0
2024-05-09,22224.8,22307.75,21932.4,21957.5,0.0044495047250370364,1
2024-05-10,21990.95,22131.3,21950.3,22055.2,0.0022148971671079177,1
2024-05-13,22027.95,22131.65,21821.05,22104.05,0.005148377785971317,1
2024-05-14,22112.9,22270.05,22081.25,22217.85,-0.0007786532000170706,0
2024-05-15,22255.6,22297.55,22151.75,22200.55,0.009157430784372428,1
2024-05-16,22319.2,22432.25,22054.55,22403.85,0.002778540295529563,1
2024-05-17,22415.25,22502.15,22345.65,22466.1,0.0015979631533733695,1
2024-05-18,22512.85,22520.25,22470.05,22502.0,0.0012021153675228545,1
2024-05-21,22404.55,22591.1,22404.55,22529.05,0.003051615580772381,1
2024-05-22,22576.6,22629.5,22483.15,22597.8,0.016366637460283842,1
2024-05-23,22614.1,22993.6,22577.45,22967.65,-0.00045934172629776704,0
2024-05-24,22930.75,23026.4,22908.0,22957.1,-0.0010737418924863253,0
2024-05-27,23038.95,23110.8,22871.2,22932.45,-0.0019317604529825322,0
2024-05-28,22977.15,22998.55,22858.5,22888.15,-0.00801506456397746,0
2024-05-29,22762.75,22825.5,22685.45,22704.7,-0.009515650944518063,0
2024-05-30,22617.45,22705.75,22417.0,22488.65,0.001869832115311469,1
2024-05-31,22568.1,22653.75,22465.1,22530.7,0.03254226455458555,1
2024-06-03,23337.9,23338.7,23062.3,23263.9,-0.059293583620975046,0
2024-06-04,23179.5,23179.5,21281.45,21884.5,0.033624254609426696,1
2024-06-05,22128.35,22670.4,21791.95,22620.35,0.00888801455326743,1
2024-06-06,22798.6,22910.15,22642.6,22821.4,0.020539931818380992,1
2024-06-07,22821.85,23320.2,22789.05,23290.15,-0.0013288879633665187,0
2024-06-10,23319.15,23411.9,23227.15,23259.2,0.00024291463162954088,1
2024-06-11,23283.75,23389.45,23206.65,23264.85,0.0024973296625597063,1
2024-06-12,23344.45,23441.95,23295.95,23322.95,0.0032564491198583683,1
2024-06-13,23480.95,23481.05,23353.9,23398.9,0.0028505613511745033,1
2024-06-14,23464.95,23490.4,23334.25,23465.6,0.003933417428065036,1
2024-06-18,23570.8,23579.05,23499.7,23557.9,-0.0017785965642099445,0
2024-06-19,23629.85,23664.0,23412.9,23516.0,0.0021687361796223848,1
2024-06-20,23586.15,23624.0,23442.6,23567.0,-0.002796282938006596,0
2024-06-21,23661.15,23667.1,23398.2,23501.1,0.0015637565901170584,1
2024-06-24,23382.3,23558.1,23350.0,23537.85,0.00779382993773861,1
2024-06-25,23577.1,23754.15,23562.05,23721.3,0.006218040326626281,1
2024-06-26,23723.1,23889.9,23670.45,23868.8,0.0073610738704920535,1
2024-06-27,23881.55,24087.45,23805.4,24044.5,-0.001409885836677887,0
2024-06-28,24085.9,24174.0,23985.8,24010.6,0.005470500528933146,1
2024-07-01,23992.95,24164.0,23992.7,24141.95,-0.0007497323124272141,0
2024-07-02,24228.75,24236.35,24056.4,24123.85,0.006742290306066464,1
2024-07-03,24291.75,24309.15,24207.1,24286.5,0.0006443909167645175,1
2024-07-04,24369.95,24401.0,24281.0,24302.15,0.0008929251115640833,1
2024-07-05,24213.35,24363.0,24168.85,24323.85,-0.000135669312218225,0
2024-07-08,24329.45,24344.6,24240.55,24320.55,0.00463188538088166,1
2024-07-09,24351.0,24443.6,24331.9,24433.2,-0.004450911055449143,0
2024-07-10,24459.85,24461.05,24141.8,24324.45,-0.00034944263899080964,0
2024-07-11,24396.55,24402.65,24193.75,24315.95,0.007657525204649652,1
2024-07-12,24387.95,24592.2,24331.15,24502.15,0.003450717590089003,1
2024-07-15,24587.6,24635.05,24522.75,24586.7,0.001069684016155046,1
2024-07-16,24615.9,24661.25,24587.65,24613.0,0.007632145614106307,1
2024-07-18,24543.8,24837.75,24504.45,24800.85,-0.01088470758058684,0
2024-07-19,24853.8,24854.8,24508.15,24530.9,-0.0008825603626447237,0
2024-07-22,24445.75,24595.2,24362.3,24509.25,-0.001232187847445382,0
2024-07-23,24568.9,24582.55,24074.2,24479.05,-0.002677799996323357,0
2024-07-24,24444.95,24504.25,24307.25,24413.5,-0.0003031109836771235,0
2024-07-25,24230.95,24426.15,24210.8,24406.1,0.017567329479105633,1
2024-07-26,24423.35,24861.15,24410.9,24834.85,5.0332496471692e-05,1
2024-07-29,24943.3,24999.75,24774.6,24836.1,0.000853596176533382,1
2024-07-30,24839.4,24971.75,24798.65,24857.3,0.0037755508442188887,1
2024-07-31,24886.7,24984.6,24856.5,24951.15,0.00239467920316298,1
2024-08-01,25030.95,25078.3,24956.4,25010.9,-0.011722888820474302,0
2024-08-02,24789.0,24851.9,24686.85,24717.7,-0.02678647285143853,0
2024-08-05,24302.85,24350.05,23893.7,24055.6,-0.0026210113237665773,0
2024-08-06,24189.85,24382.6,23960.4,23992.55,0.012710195456506321,1
2024-08-07,24289.4,24337.7,24184.9,24297.5,-0.007428747813561066,0
2024-08-08,24248.55,24340.5,24079.7,24117.0,0.010386864037815649,1
2024-08-09,24386.85,24419.75,24311.2,24367.5,-0.0008412844977941931,0
2024-08-12,24320.05,24472.8,24212.1,24347.0,-0.008543146999630345,0
